discipline_name,discipline_url,lab_name,lab_url,pic,experiment_name,experiment_url
Computer Science & Engineering,https://www.vlab.co.in/broad-area-computer-science-and-engineering,Speech Signal Processing Lab,https://ssp-iiith.vlabs.ac.in/,IIIT Hyderabad,Cepstral analysis of speech,https://ssp-iiith.vlabs.ac.in/exp/cepstral-analysis/
Computer Science & Engineering,https://www.vlab.co.in/broad-area-computer-science-and-engineering,Speech Signal Processing Lab,https://ssp-iiith.vlabs.ac.in/,IIIT Hyderabad,Linear prediction analysis of speech,https://ssp-iiith.vlabs.ac.in/exp/linear-prediction-analysis/
Computer Science & Engineering,https://www.vlab.co.in/broad-area-computer-science-and-engineering,Speech Signal Processing Lab,https://ssp-iiith.vlabs.ac.in/,IIIT Hyderabad,Formant synthesis,https://ssp-iiith.vlabs.ac.in/exp/formant-synthesis/
Computer Science & Engineering,https://www.vlab.co.in/broad-area-computer-science-and-engineering,Speech Signal Processing Lab,https://ssp-iiith.vlabs.ac.in/,IIIT Hyderabad,Analysis by synthesis of speech,https://ssp-iiith.vlabs.ac.in/exp/analysis-by-synthesis/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Basics of Pneumatic Components Lab (New),https://pc-coep.vlabs.ac.in/,COEP,Select pneumatic cylinder for given load and speed requirement,https://pc-coep.vlabs.ac.in/exp/pneumatic-cylinder-load-speed/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Basics of Pneumatic Components Lab (New),https://pc-coep.vlabs.ac.in/,COEP,Develop pneumatic circuit to operate direct single acting cylinder,https://pc-coep.vlabs.ac.in/exp/direct-single-acting-cylinder/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Basics of Pneumatic Components Lab (New),https://pc-coep.vlabs.ac.in/,COEP,Develop pneumatic circuit to operate direct double acting cylinder,https://pc-coep.vlabs.ac.in/exp/direct-double-acting-cylinder/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Basics of Pneumatic Components Lab (New),https://pc-coep.vlabs.ac.in/,COEP,Develop pneumatic circuit to operate indirect single acting cylinder,https://pc-coep.vlabs.ac.in/exp/indirect-single-acting-cylinder/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Basics of Pneumatic Components Lab (New),https://pc-coep.vlabs.ac.in/,COEP,Develop pneumatic circuit to operate indirect double acting cylinder,https://pc-coep.vlabs.ac.in/exp/indirect-double-acting-cylinder/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Basics of Pneumatic Components Lab (New),https://pc-coep.vlabs.ac.in/,COEP,Develop pneumatic circuit to transfer block from a magazine,https://pc-coep.vlabs.ac.in/exp/pneumatic-circuit/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,Load Test On Separately Excited DC Motor,https://em-coep.vlabs.ac.in/exp/load-test-dc-motor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,Speed Control of Separately Excited DC Motor,https://em-coep.vlabs.ac.in/exp/speed-control-dc-motor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,No Load Test on Three Phase Induction Motor,https://em-coep.vlabs.ac.in/exp/no-load-test-induction-motor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,Blocked Rotor Test on Three Phase Induction Motor,https://em-coep.vlabs.ac.in/exp/blocked-rotor-test-induction-motor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,Open Circuit Test on Three Phase Alternator,https://em-coep.vlabs.ac.in/exp/open-circuit-phase-alternator/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,Short Circuit Test on Three Phase Alternator,https://em-coep.vlabs.ac.in/exp/short-circuit-phase-alternator/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,Load Test on Three Phase Alternator,https://em-coep.vlabs.ac.in/exp/load-test-phase-alternator/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines (COEP) Lab,https://em-coep.vlabs.ac.in/,COEP,V and Inverted V curves of Synchronous Motor,https://em-coep.vlabs.ac.in/exp/synchronous-motor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,Familiarization of the electrical machine laboratory apparatus,https://ems-iitr.vlabs.ac.in/exp/lab-equipment-familiarization/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,To study the Load Characteristics of DC shunt generator,https://ems-iitr.vlabs.ac.in/exp/load-characteristics-dc-shunt/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,Speed Control of DC motor by field resistance control,https://ems-iitr.vlabs.ac.in/exp/dcmotor-field-resistance-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,Speed Control of DC motor by armature resistance control,https://ems-iitr.vlabs.ac.in/exp/dcshunt-motor-armature-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,To perform speed control of DC motor by using Ward- Leonard Method of speed control,https://ems-iitr.vlabs.ac.in/exp/dcmotor-ward-leonard/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,Determination of Transformer equivalent circuit from Open Circuit and Short Circuit Test,https://ems-iitr.vlabs.ac.in/exp/circuit-parameters-oc-test/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,To study Magnetisation Characteristics of DC shunt generator,https://ems-iitr.vlabs.ac.in/exp/magnetization-characteristics-dcshunt/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Electrical Machines Lab (New),https://ems-iitr.vlabs.ac.in/,IIT Roorkee,Speed control of slipring Induction Motor,https://ems-iitr.vlabs.ac.in/exp/speed-control-slip-ring/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,Study hardware and software platforms for DCS,https://ial-coep.vlabs.ac.in/exp/software-platforms-dcs/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,Simulate analog and digital function blocks,https://ial-coep.vlabs.ac.in/exp/digital-function-blocks/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,"Study, understand and perform experiments on timers and counters",https://ial-coep.vlabs.ac.in/exp/experiments-timers-counters/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,Logic implementation for traffic Control Application,https://ial-coep.vlabs.ac.in/exp/traffic-control-application/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,Logic implementation for Bottle Filling Application,https://ial-coep.vlabs.ac.in/exp/bottle-filling-application/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,Tune PID controller for heat exchanger using DCS,https://ial-coep.vlabs.ac.in/exp/heat-exchanger-dcs/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,FBD for autoclavable laboratory fermenter,https://ial-coep.vlabs.ac.in/exp/autoclavable-laboratory-fermenter/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Automation Lab,https://ial-coep.vlabs.ac.in/,COEP,Develop graphical user interface for the fermenter plant,https://ial-coep.vlabs.ac.in/exp/fermenter-plant/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Introduction to PLC and Introduction to digital I/O interface to PLC,https://ied-nitk.vlabs.ac.in/exp/exp-interface-to-plc-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Introduction to ladder logic,https://ied-nitk.vlabs.ac.in/exp/exp-ladder-logic-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,PLC On-Delay Timer Instruction,https://ied-nitk.vlabs.ac.in/exp/exp-plc-on-delay-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,PLC Off-Delay Timer Instruction,https://ied-nitk.vlabs.ac.in/exp/exp-plc-off-delay-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,PLC Retentive Timer On Instruction,https://ied-nitk.vlabs.ac.in/exp/exp-plc-retentive-timer-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,PLC Count-Up instruction,https://ied-nitk.vlabs.ac.in/exp/exp-plc-count-up-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,PLC Count-Down instruction,https://ied-nitk.vlabs.ac.in/exp/exp-plc-count-down-nitk-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Garage Shutter Opening and Closing Using PLC,https://ied-nitk.vlabs.ac.in/exp/exp-garage-shutter-plc-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Container Filling Process Using PLC,https://ied-nitk.vlabs.ac.in/exp/exp-container-filling-process-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Simultaneous output interlock using PLC,https://ied-nitk.vlabs.ac.in/exp/exp-simultaneous-output-interlock-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Maximum Simultaneous Operations Limiter using PLC,https://ied-nitk.vlabs.ac.in/exp/exp-maximum-simultaneous-operations-limiter-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Industrial Electric Drives Lab,https://ied-nitk.vlabs.ac.in/Introduction.html,NIT Karnataka,Motor forward and reverse direction control using PLC,https://ied-nitk.vlabs.ac.in/exp/exp-motor-forward-reverse-direction-control-nitk/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Study hardware and software used in PLC,https://plc-coep.vlabs.ac.in/exp/hardware-software-plc/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Logic Gates,https://plc-coep.vlabs.ac.in/exp/implementation-logic-gates/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Of DOL Starter,https://plc-coep.vlabs.ac.in/exp/dol-starter/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Of On-Delay Timer,https://plc-coep.vlabs.ac.in/exp/on-delay-timer/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Of Off-Delay Timer,https://plc-coep.vlabs.ac.in/exp/off-delay-timer/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Of Up-Down Counter,https://plc-coep.vlabs.ac.in/exp/up-down-counter/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Of PLC Arithmatic Instructions,https://plc-coep.vlabs.ac.in/exp/plc-arithmatic-instructions/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,PLC Lab,https://plc-coep.vlabs.ac.in/,COEP,Implementation Of PID Controller,https://plc-coep.vlabs.ac.in/exp/pid-controller/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component and Control Valve for Various Applications Lab (New),https://plccom-coep.vlabs.ac.in/,COEP,Size and select a pneumatically operated control valve for a particular application,https://plccom-coep.vlabs.ac.in/exp/pneumatically-operated-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component and Control Valve for Various Applications Lab (New),https://plccom-coep.vlabs.ac.in/,COEP,Configure a Transmitter for a particular process application,https://plccom-coep.vlabs.ac.in/exp/transmitter-particular-process/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component and Control Valve for Various Applications Lab (New),https://plccom-coep.vlabs.ac.in/,COEP,Calibration and fault finding of current to pneumatic converter,https://plccom-coep.vlabs.ac.in/exp/current-pneumatic-converter/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component and Control Valve for Various Applications Lab (New),https://plccom-coep.vlabs.ac.in/,COEP,Calibration and fault finding of pneumatic to current converter,https://plccom-coep.vlabs.ac.in/exp/pneumatic-current-converter/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component and Control Valve for Various Applications Lab (New),https://plccom-coep.vlabs.ac.in/,COEP,Design High/Low selector for interlocking in the process industry,https://plccom-coep.vlabs.ac.in/exp/high-low-selector/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component and Control Valve for Various Applications Lab (New),https://plccom-coep.vlabs.ac.in/,COEP,Design an alarm annunciator,https://plccom-coep.vlabs.ac.in/exp/alarm-annunciator/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of I/P converter for level control system,https://plcip-coep.vlabs.ac.in/exp/ip-level-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of I/P converter for pressure control system,https://plcip-coep.vlabs.ac.in/exp/ip-pressure-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of I/P converter for flow control system,https://plcip-coep.vlabs.ac.in/exp/ip-flow-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of I/P converter for temperature control system,https://plcip-coep.vlabs.ac.in/exp/ip-temperature-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of P/E converter for level control system,https://plcip-coep.vlabs.ac.in/exp/pe-level-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of P/E converter for pressure control system,https://plcip-coep.vlabs.ac.in/exp/pe-pressure-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of P/E converter for flow control system,https://plcip-coep.vlabs.ac.in/exp/pe-flow-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Current and Pneumatic Converters Lab (New),https://plcip-coep.vlabs.ac.in/,COEP,Calibration and fault finding of P/E converter for temperature control system,https://plcip-coep.vlabs.ac.in/exp/pe-temperature-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design High/Low selector for interlocking in the process industry for a level loop,https://plchla-coep.vlabs.ac.in/exp/interlocking-level-loop/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design High/Low selector for interlocking in the process industry for pressure loop,https://plchla-coep.vlabs.ac.in/exp/interlocking-pressure-loop/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design High/Low selector for interlocking in the process industry for flow loop,https://plchla-coep.vlabs.ac.in/exp/interlocking-flow-loop/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design High/Low selector for interlocking in the process industry for temperature loop,https://plchla-coep.vlabs.ac.in/exp/interlocking-temperature-loop/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design an alarm annunciator for level control system,https://plchla-coep.vlabs.ac.in/exp/annunciator-level-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design an alarm annunciator for the pressure control system,https://plchla-coep.vlabs.ac.in/exp/annunciator-pressure-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design an alarm annunciator for the flow control system,https://plchla-coep.vlabs.ac.in/exp/annunciator-flow-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for High Low Selector and Alarm Annunciators Lab (New),https://plchla-coep.vlabs.ac.in/,COEP,Design an alarm annunciator for a temperature control system,https://plchla-coep.vlabs.ac.in/exp/annunciator-temperature-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Transmitter and Tank Applications Lab (New),https://plctt-coep.vlabs.ac.in/,COEP,Configure a Transmitter for the level control system,https://plctt-coep.vlabs.ac.in/exp/transmitter-level-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Transmitter and Tank Applications Lab (New),https://plctt-coep.vlabs.ac.in/,COEP,Configure a Transmitter for the pressure control system,https://plctt-coep.vlabs.ac.in/exp/transmitter-pressure-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Transmitter and Tank Applications Lab (New),https://plctt-coep.vlabs.ac.in/,COEP,Configure a Transmitter for the flow control system,https://plctt-coep.vlabs.ac.in/exp/transmitter-flow-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Transmitter and Tank Applications Lab (New),https://plctt-coep.vlabs.ac.in/,COEP,Configure a Transmitter for the temperature control system,https://plctt-coep.vlabs.ac.in/exp/transmitter-temperature-control/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Transmitter and Tank Applications Lab (New),https://plctt-coep.vlabs.ac.in/,COEP,Estimate the time to fill the tank for the level control system,https://plctt-coep.vlabs.ac.in/exp/time-to-fill-tank/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Process Loop Component for Transmitter and Tank Applications Lab (New),https://plctt-coep.vlabs.ac.in/,COEP,Estimate the time to empty the tank for the level control system(Gravity flow),https://plctt-coep.vlabs.ac.in/exp/time-to-empty-tank/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,DF-Part1: Digital FIR filter design and simulation,http://vlabs.iitkgp.ac.in/rtes/exp1/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,DF-Part2: Fixed point Implementation of Digital FIR Filter,http://vlabs.iitkgp.ac.in/rtes/exp2/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,DF-Part3: MCU-DAC interfacing and generation of ramp wave,http://vlabs.iitkgp.ac.in/rtes/exp3/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,"DF-Part4: Interfacing of ADC and data trasnfer by software polling, study of aliasing",http://vlabs.iitkgp.ac.in/rtes/exp4/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,DF-Part5: ADC triggering through timer(On Chip Timer),http://vlabs.iitkgp.ac.in/rtes/exp5/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,DF-Part6: Interrupt driven data transfer from ADC,http://vlabs.iitkgp.ac.in/rtes/exp6/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,DF-Part7 Implementation of Digital FIR Filter on 8051 Microcontroller,http://vlabs.iitkgp.ac.in/rtes/exp7/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,SM-Part1: LCD - MCU interfacing and displaying a string,http://vlabs.iitkgp.ac.in/rtes/exp8/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,SM-Part2 Keyboard-MCU interfacing take a input from keypad and display on LCD,http://vlabs.iitkgp.ac.in/rtes/exp9/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,SM-Part3: Stepper Motor Control Using ATMEGA-16 Microcontroller,http://vlabs.iitkgp.ac.in/rtes/exp10/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,HN-Part1: Interface a LED matrix and display a number on the matrix.,http://vlabs.iitkgp.ac.in/rtes/exp11/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,HN-Part2: Interfacing 4x4 switch matrix with the microcontroller,http://vlabs.iitkgp.ac.in/rtes/exp12/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,HN-Part3: Implementation of Hopfield network in C to recognize a simple ASCII character.,http://vlabs.iitkgp.ac.in/rtes/exp13/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,HN-Part4: Implementation of Hopfield Network on ATMEGA-16 microcontroller,http://vlabs.iitkgp.ac.in/rtes/exp14/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,SC: Serial Communication between micro controller and PC,http://vlabs.iitkgp.ac.in/rtes/exp15/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Real Time Embedded Systems Lab,http://vlabs.iitkgp.ac.in/rtes/,IIT Kharagpur,TC: Temperature control using ATmega16,http://vlabs.iitkgp.ac.in/rtes/exp16/index.html
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Characterize the temperature sensor (RTD),https://sl-coep.vlabs.ac.in/exp/characterize-temperature-sensor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Simulate the performance of a bio-sensor,https://sl-coep.vlabs.ac.in/exp/performance-bio-sensor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Measurement of level in a tank using capacitive type level probe,https://sl-coep.vlabs.ac.in/exp/tank-using-capacitive/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Characterize the LVDT,https://sl-coep.vlabs.ac.in/exp/lvdt/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Design an orifice plate for a typical application,https://sl-coep.vlabs.ac.in/exp/design-orifice-plate/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Simulate the performance of a chemical sensor,https://sl-coep.vlabs.ac.in/exp/performance-chemical-sensor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Characterize the strain gauge sensor,https://sl-coep.vlabs.ac.in/exp/strain-gauge-sensor/
Electrical Engineering,https://www.vlab.co.in/broad-area-electrical-engineering,Sensors Modeling & Simulation Lab,https://sl-coep.vlabs.ac.in/,COEP,Characterize the temperature sensor (Thermocouple),https://sl-coep.vlabs.ac.in/exp/temperature-sensor/
